WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
1;1;1;rotten;perspire or sweat
1;1;1;rotten;in front of
1;1;1;rotten;frost
1;1;1;rotten;ice
1;1;1;rotten;millet
2;1;2;rotten;larva
4;2;4;rotten;fasten
3;1;3;rotten;evil
10;5;10;rotten;smell (perceive)
1;1;1;rotten;mother
3;2;3;rotten;melt
1;1;1;rotten;caprine (goat or sheep)
1;1;1;rotten;change (become different)
1;1;1;rotten;building
2;1;2;rotten;break (destroy or get destroyed)
1;1;1;rotten;undress
1;1;1;rotten;pull off (skin)
1;1;1;rotten;bamboo basket
1;1;1;rotten;wind
1;1;1;rotten;intestines
10;1;10;rotten;salt
2;2;2;rotten;fish
1;1;1;rotten;cotton
3;2;3;rotten;path
1;1;1;rotten;path or road
1;1;1;rotten;candle
3;2;3;rotten;broken
1;1;1;rotten;yes
1;1;1;rotten;pepper
1;1;1;rotten;mat
1;1;1;rotten;red
1;1;1;rotten;torch or lamp
1;1;1;rotten;black
1;1;1;rotten;clay
1;1;1;rotten;fingernail
1;1;1;rotten;seed
1;1;1;rotten;end (of space)
1;1;1;rotten;tooth
1;1;1;rotten;woman
1;1;1;rotten;flour
1;1;1;rotten;star
1;1;1;rotten;spring or well
1;1;1;rotten;unripe
1;1;1;rotten;spindle
1;1;1;rotten;firewood
1;1;1;rotten;fruit
1;1;1;rotten;clan
1;1;1;rotten;night
1;1;1;rotten;spoon
1;1;1;rotten;whole
1;1;1;rotten;light (weight)
1;1;1;rotten;pound
2;2;2;rotten;wash
1;1;1;rotten;white
1;1;1;rotten;frog
3;1;3;rotten;smell
2;1;2;rotten;get lost
2;1;2;rotten;bewitch
1;1;1;rotten;increase
1;1;1;rotten;cook (something)
1;1;1;rotten;sacrifice
1;1;1;rotten;accustom
1;1;1;rotten;diminish
1;1;1;rotten;threaten
1;1;1;rotten;fat (obese)
1;1;1;rotten;quiet
1;1;1;rotten;weave
1;1;1;rotten;eat
1;1;1;rotten;squeeze
1;1;1;rotten;kill
1;1;1;rotten;dig
1;1;1;rotten;fear (be afraid)
2;1;2;rotten;suck
1;1;1;rotten;burning
1;1;1;rotten;cut
1;1;1;rotten;scratch
1;1;1;rotten;split
2;2;2;rotten;rub
1;1;1;rotten;wipe
1;1;1;rotten;pull
1;1;1;rotten;sew
1;1;1;rotten;look for
1;1;1;rotten;pour
1;1;1;rotten;cultivate
2;1;2;rotten;swell
1;1;1;rotten;pile up
2;1;2;rotten;put on
1;1;1;rotten;sleep
1;1;1;rotten;turn
1;1;1;rotten;set (heavenly bodies)
1;1;1;rotten;plait or braid or weave
1;1;1;rotten;traverse
1;1;1;rotten;scrape
1;1;1;rotten;resemble
1;1;1;rotten;dry up
1;1;1;rotten;ripen
3;1;3;rotten;slaughter
1;1;1;rotten;ask (request)
1;1;1;rotten;abuse
1;1;1;rotten;donate
1;1;1;rotten;roast (something)
1;1;1;rotten;fan (object)
1;1;1;rotten;check
1;1;1;rotten;fill
1;1;1;rotten;make dry
1;1;1;rotten;mix
1;1;1;rotten;drag
1;1;1;rotten;close (eyes)
1;1;1;rotten;scatter (seeds)
1;1;1;rotten;pull up (rice seedlings)
1;1;1;rotten;raining or rain
1;1;1;rotten;stretch
1;1;1;rotten;carry person on back
3;1;3;rotten;become sour
1;1;1;rotten;repair
1;1;1;rotten;think
1;1;1;rotten;move away
1;1;1;rotten;sweep
1;1;1;rotten;shave
3;1;3;rotten;get wet
1;1;1;rotten;dream
1;1;1;rotten;lobster
1;1;1;rotten;left
1;1;1;rotten;winnowing
1;1;1;rotten;sharpen (something)
1;1;1;rotten;break (cleave)
1;1;1;rotten;tumble (fall down)
1;1;1;rotten;prepare
1;1;1;rotten;dwell (live, reside)
1;1;1;rotten;spread out
1;1;1;rotten;surpass
1;1;1;rotten;twist
1;1;1;rotten;refuse
1;1;1;rotten;spark
1;1;1;rotten;shiver
2;1;2;rotten;come back
1;1;1;rotten;hide (conceal)
1;1;1;rotten;stir
1;1;1;rotten;steal
1;1;1;rotten;groan
1;1;1;rotten;suit
1;1;1;rotten;do
1;1;1;rotten;draw milk
1;1;1;rotten;strain
1;1;1;rotten;crawl
1;1;1;rotten;wear
1;1;1;rotten;hold or take
1;1;1;rotten;recover
2;1;2;rotten;dance
1;1;1;rotten;mold
1;1;1;rotten;garbage
2;2;2;rotten;become
1;1;1;rotten;branch
1;1;1;rotten;dirt
1;1;1;rotten;excreta
1;1;1;rotten;soot
1;1;1;rotten;ear
1;1;1;rotten;draw (water)
1;1;1;rotten;thorn
1;1;1;rotten;door
1;1;1;rotten;be
1;1;1;rotten;fire
1;1;1;rotten;flower
1;1;1;rotten;head
1;1;1;rotten;shy
1;1;1;rotten;knead
1;1;1;rotten;gun
1;1;1;rotten;let go or set free
8;1;8;famine;heart
86;19;84;famine;hunger
1;1;1;famine;rainbow
1;1;1;famine;snail
1;1;1;famine;year
1;1;1;famine;clan
2;1;2;famine;bone
1;1;1;famine;thirst
3;3;3;famine;be hungry
1;1;1;famine;court
35;13;35;suck;drink
2;2;2;suck;milk
1;1;1;suck;child
6;3;6;suck;grind
5;2;5;suck;melt
4;2;4;suck;sharpen (something)
19;7;19;suck;pull
1;1;1;suck;goat
3;3;3;suck;urine
12;7;10;suck;eat
3;2;3;suck;sew
2;2;2;suck;sleep
1;1;1;suck;nurse
4;1;4;suck;wind
2;2;2;suck;back
1;1;1;suck;turtle
1;1;1;suck;tortoise
8;2;8;suck;heart
5;1;5;suck;hummingbird
1;1;1;suck;fly (move through air)
1;1;1;suck;agouti
1;1;1;suck;tie
2;2;2;suck;rub
1;1;1;suck;sit down
9;3;9;suck;squeeze
12;7;12;suck;smoke (inhale)
5;3;5;suck;stretch
2;1;2;suck;chew
1;1;1;suck;hiccough
2;2;2;suck;grass
1;1;1;suck;seven
1;1;1;suck;sea
1;1;1;suck;navel
2;2;2;suck;dwell (live, reside)
1;1;1;suck;river
3;3;3;suck;wash
2;2;2;suck;sweet
1;1;1;suck;mat
1;1;1;suck;rug
1;1;1;suck;sniff
1;1;1;suck;braid
1;1;1;suck;braid (verb) or weave (basket)
4;1;4;suck;sieve or strain
1;1;1;suck;gourd
1;1;1;suck;sugar cane
2;2;2;suck;burning
1;1;1;suck;painting
1;1;1;suck;hoe
1;1;1;suck;lizard
1;1;1;suck;cup
1;1;1;suck;wrinkled
1;1;1;suck;ant
2;2;2;suck;smoke (exhaust)
1;1;1;suck;we (exclusive)
1;1;1;suck;mother's brother
4;2;4;suck;smell (perceive)
1;1;1;suck;cold
1;1;1;suck;that
1;1;1;suck;rat
2;1;2;suck;cook (something)
2;1;2;suck;sacrifice
2;1;2;suck;diminish
2;1;2;suck;fat (obese)
2;1;2;suck;weave
1;1;1;suck;lie (rest)
2;1;2;suck;cut
2;1;2;suck;pour
2;1;2;suck;die
1;1;1;suck;crush
2;1;2;suck;traverse
2;1;2;suck;resemble
2;1;2;suck;dry up
2;1;2;suck;ripen
1;1;1;suck;dance
2;1;2;suck;draw (water)
2;1;2;suck;abuse
2;1;2;suck;donate
2;1;2;suck;roast (something)
2;1;2;suck;fan (object)
2;1;2;suck;scatter (seeds)
2;1;2;suck;carry person on back
1;1;1;suck;bend (something)
2;1;2;suck;sweep
1;1;1;suck;knock
1;1;1;suck;knead
1;1;1;suck;forge
2;1;2;suck;tumble (fall down)
1;1;1;suck;chieftain
1;1;1;suck;pound
2;1;2;suck;spread out
2;1;2;suck;shiver
2;1;2;suck;come back
2;1;2;suck;steal
1;1;1;suck;spine
2;1;2;suck;do
1;1;1;suck;swallow
3;2;3;suck;draw milk
2;1;2;suck;crawl
2;1;2;suck;increase
1;1;1;suck;fasten
1;1;1;suck;accustom
1;1;1;suck;bewitch
1;1;1;suck;threaten
1;1;1;suck;quiet
1;1;1;suck;kill
1;1;1;suck;dig
1;1;1;suck;fear (be afraid)
1;1;1;suck;scratch
1;1;1;suck;split
1;1;1;suck;wipe
1;1;1;suck;look for
1;1;1;suck;cultivate
1;1;1;suck;swell
1;1;1;suck;pile up
1;1;1;suck;put on
1;1;1;suck;turn
1;1;1;suck;set (heavenly bodies)
1;1;1;suck;plait or braid or weave
1;1;1;suck;scrape
1;1;1;suck;slaughter
1;1;1;suck;ask (request)
1;1;1;suck;check
1;1;1;suck;fill
1;1;1;suck;make dry
1;1;1;suck;mix
1;1;1;suck;drag
1;1;1;suck;close (eyes)
1;1;1;suck;pull up (rice seedlings)
1;1;1;suck;raining or rain
1;1;1;suck;become sour
1;1;1;suck;repair
1;1;1;suck;think
1;1;1;suck;move away
1;1;1;suck;shave
1;1;1;suck;get wet
1;1;1;suck;dream
1;1;1;suck;lobster
1;1;1;suck;left
1;1;1;suck;winnowing
1;1;1;suck;break (cleave)
1;1;1;suck;prepare
1;1;1;suck;surpass
1;1;1;suck;get lost
1;1;1;suck;twist
1;1;1;suck;refuse
1;1;1;suck;spark
1;1;1;suck;hide (conceal)
1;1;1;suck;stir
1;1;1;suck;groan
1;1;1;suck;suit
1;1;1;suck;strain
1;1;1;suck;wear
1;1;1;suck;read
1;1;1;suck;beat
1;1;1;suck;death
1;1;1;suck;handle
1;1;1;suck;fire
1;1;1;suck;how many
1;1;1;suck;blind person
1;1;1;suck;bat
1;1;1;suck;paddle
1;1;1;suck;root
1;1;1;suck;leaf
1;1;1;suck;star
2;2;2;suck;breathe
1;1;1;suck;rye
1;1;1;suck;muntjacs
1;1;1;suck;hundred
1;1;1;suck;already
1;1;1;suck;tin (metal)
1;1;1;choke;press
2;2;2;choke;ten
1;1;1;choke;kill
1;1;1;choke;squeeze
2;2;2;choke;tie
1;1;1;choke;sniff
1;1;1;choke;male (of animal)
1;1;1;choke;nest
1;1;1;choke;hide (conceal)
1;1;1;choke;sea
1;1;1;choke;ocean
2;1;2;choke;hang up
1;1;1;choke;hiccough
1;1;1;choke;spindle
1;1;1;choke;mushroom
1;1;1;choke;be late
1;1;1;choke;pipe
1;1;1;choke;bend
5;1;5;choke;wring
1;1;1;choke;catch
6;1;6;choke;draw milk
1;1;1;choke;insert
2;1;2;choke;fill
2;1;2;choke;wash
1;1;1;choke;close (eyes)
2;1;2;choke;foot (measure)
1;1;1;choke;spoil (become spoiled)
1;1;1;choke;stone (of fruit)
1;1;1;choke;bovine
1;1;1;choke;one
1;1;1;choke;be defeated
2;1;2;choke;two
1;1;1;choke;clothing (classifier)
1;1;1;choke;put on
1;1;1;choke;snow
1;1;1;choke;drown
104;17;101;roast or fry;bake
11;6;11;roast or fry;cook (something)
1;1;1;roast or fry;spread out
5;3;5;roast or fry;oven
1;1;1;roast or fry;five
1;1;1;roast or fry;stove
1;1;1;roast or fry;ask (request)
3;2;3;roast or fry;boil (of liquid)
1;1;1;roast or fry;forbid
1;1;1;roast or fry;bend
1;1;1;roast or fry;spin
1;1;1;roast or fry;abstain from food
1;1;1;roast or fry;night
1;1;1;roast or fry;no
1;1;1;roast or fry;country
1;1;1;roast or fry;one
1;1;1;roast or fry;army
1;1;1;roast or fry;heaven
1;1;1;roast or fry;rainbow
1;1;1;roast or fry;do or make
1;1;1;roast or fry;be alive or life
1;1;1;roast or fry;bronze or copper
1;1;1;roast or fry;burning
1;1;1;roast or fry;ghost
1;1;1;roast or fry;fan (object)
1;1;1;roast or fry;air
1;1;1;roast or fry;wind
1;1;1;roast or fry;grass
1;1;1;roast or fry;fat (organic substance)
1;1;1;roast or fry;threaten
1;1;1;roast or fry;pan
1;1;1;roast or fry;sniff
2;2;2;roast or fry;house
1;1;1;roast or fry;chieftain
2;2;2;roast or fry;mix
1;1;1;roast or fry;drink
1;1;1;roast or fry;beverage
1;1;1;roast or fry;wrap
1;1;1;roast or fry;outside
1;1;1;roast or fry;scrape
2;2;2;roast or fry;light (ignite)
1;1;1;roast or fry;family
1;1;1;roast or fry;braid
1;1;1;roast or fry;cast
1;1;1;roast or fry;mold
1;1;1;roast or fry;smoke (inhale)
1;1;1;roast or fry;shelf
3;2;3;roast or fry;snake
2;1;2;roast or fry;heavy
1;1;1;roast or fry;post
1;1;1;roast or fry;doorpost
1;1;1;roast or fry;year
1;1;1;roast or fry;squeeze
1;1;1;roast or fry;dry up
1;1;1;roast or fry;anteater
1;1;1;roast or fry;crab
1;1;1;roast or fry;guinea fowl
1;1;1;roast or fry;woman
1;1;1;roast or fry;rub
1;1;1;roast or fry;care for
1;1;1;roast or fry;twist
1;1;1;roast or fry;do
1;1;1;roast or fry;blue
1;1;1;roast or fry;curse
1;1;1;roast or fry;strike or beat
1;1;1;roast or fry;fruit
1;1;1;roast or fry;stab to death
1;1;1;roast or fry;blame
1;1;1;roast or fry;sap
1;1;1;roast or fry;body louse
1;1;1;roast or fry;flute
8;5;8;bake;oven
33;8;33;bake;cook (something)
7;1;6;bake;boil (of liquid)
1;1;1;bake;five
6;3;6;bake;stove
1;1;1;bake;bowl
1;1;1;bake;saucer
1;1;1;bake;plate
1;1;1;bake;dish
1;1;1;bake;man
1;1;1;bake;married man
1;1;1;bake;bean
1;1;1;bake;firefly
4;4;4;bake;build
1;1;1;bake;do or make
1;1;1;bake;mold
2;2;2;bake;strike or beat
2;1;2;bake;burning
1;1;1;bake;light (ignite)
1;1;1;bake;rough
1;1;1;bake;brush
1;1;1;bake;hay
1;1;1;bake;peel
1;1;1;bake;braid
1;1;1;bake;religion
1;1;1;bake;oil (organic substance)
1;1;1;bake;fat (organic substance)
1;1;1;bake;threaten
1;1;1;bake;slip
1;1;1;bake;shoe
1;1;1;bake;stab to death
1;1;1;bake;boot
1;1;1;bake;animal
1;1;1;bake;allow or permit
2;1;2;bake;heavy
19;6;19;bake;fry
1;1;1;bake;rain (raining)
1;1;1;bake;pass
1;1;1;bake;hang
1;1;1;bake;strike (something)
1;1;1;bake;hang up
18;5;18;bake;boil (something)
1;1;1;bake;wash
1;1;1;bake;wash (oneself)
1;1;1;bake;leather
1;1;1;bake;fear (be afraid)
1;1;1;bake;ripen
1;1;1;bake;melt
1;1;1;bake;thaw (dew)
1;1;1;bake;spoil (somebody or something)
1;1;1;bake;produce
2;2;2;bake;make
1;1;1;bake;do
1;1;1;bake;ground
1;1;1;bake;elevation
1;1;1;bake;hill
1;1;1;bake;sew
1;1;1;bake;manioc bread
1;1;1;bake;lead (guide)
1;1;1;bake;knead
45;25;45;kettle;pot
1;1;1;kettle;bronze or copper
7;6;7;kettle;pan
9;4;9;kettle;jug
1;1;1;kettle;bowl
2;2;2;kettle;saucer
1;1;1;kettle;plate
1;1;1;kettle;dish
1;1;1;kettle;arrow
2;2;2;kettle;cup
1;1;1;kettle;crow
2;1;2;kettle;lake
2;2;2;kettle;bucket
1;1;1;kettle;can
1;1;1;bowl;shoot (with slingshot)
1;1;1;bowl;tie up (tether)
1;1;1;bowl;tight
2;2;2;bowl;six
55;22;49;bowl;dish
12;9;11;bowl;saucer
59;21;53;bowl;cup
30;17;27;bowl;plate
9;9;9;bowl;pot
9;8;9;bowl;pan
9;7;8;bowl;gourd
1;1;1;bowl;peel
4;4;4;bowl;jug
2;2;2;bowl;table
2;2;2;bowl;basket
2;2;2;bowl;bone
1;1;1;bowl;bed
1;1;1;bowl;drum
1;1;1;bowl;tail
3;2;2;bowl;trough
2;2;2;bowl;pumpkin
2;2;2;bowl;spoon
1;1;1;bowl;heaven
1;1;1;bowl;sky
1;1;1;bowl;tree
1;1;1;bowl;month
1;1;1;bowl;spread out
1;1;1;bowl;hand
1;1;1;bowl;fire
1;1;1;bowl;year
1;1;1;bowl;mountain
1;1;1;bowl;thirsty
1;1;1;bowl;steal
1;1;1;bowl;sprout (verb)
1;1;1;bowl;lamp
1;1;1;bowl;catch
1;1;1;bowl;small bowl
4;1;4;meal;right
1;1;1;meal;mother
2;1;2;meal;cow
2;2;2;meal;hand
1;1;1;meal;carve
8;2;7;meal;table
12;7;10;meal;lunch
1;1;1;meal;dish
34;7;34;meal;eat
26;11;23;meal;dinner (supper)
4;3;4;meal;flour
4;3;4;meal;breakfast
1;1;1;meal;mill
1;1;1;meal;sew
1;1;1;meal;six
1;1;1;meal;dough
1;1;1;meal;country
1;1;1;meal;land
2;1;2;meal;pine
2;2;2;meal;soup
1;1;1;meal;afternoon
1;1;1;meal;cookhouse
9;3;9;meal;rice
2;1;2;meal;grain
1;1;1;meal;weave
1;1;1;meal;shelf
1;1;1;meal;day (not night)
1;1;1;meal;be late
1;1;1;meal;meaning
1;1;1;meal;seed
1;1;1;meal;tone (music)
1;1;1;meal;pasture
1;1;1;meal;be hungry
1;1;1;meal;meat
1;1;1;meal;business
1;1;1;meal;manioc bread
1;1;1;meal;beverage
1;1;1;meal;pig
3;1;3;breakfast;forenoon
4;3;4;breakfast;morning
11;6;11;breakfast;lunch
8;7;8;breakfast;dinner (supper)
1;1;1;breakfast;top
1;1;1;breakfast;rice plant
1;1;1;breakfast;cooked rice
1;1;1;breakfast;seven
1;1;1;breakfast;graze
1;1;1;breakfast;grind
1;1;1;breakfast;ten
1;1;1;breakfast;lay (verb)
1;1;1;breakfast;sweet
21;11;20;lunch;dinner (supper)
1;1;1;lunch;top
4;2;3;lunch;eat
2;2;2;lunch;afternoon
3;3;3;dinner (supper);evening
1;1;1;dinner (supper);table
4;3;4;dinner (supper);eat
1;1;1;dinner (supper);butterfly
1;1;1;dinner (supper);stretch
1;1;1;dinner (supper);sweet
1;1;1;dinner (supper);cold
2;2;2;dinner (supper);pine
1;1;1;dinner (supper);dish
2;2;2;dinner (supper);afternoon
1;1;1;dinner (supper);candle
1;1;1;dinner (supper);soak (verb)
1;1;1;dinner (supper);board
1;1;1;dinner (supper);horse
1;1;1;dinner (supper);beverage
9;1;9;peel;bowl (classifier)
1;1;1;peel;bottle
1;1;1;peel;flower
3;2;3;peel;shave
2;2;2;peel;wrap
3;3;3;peel;tear (shred)
1;1;1;peel;pull out
54;26;54;peel;pull off (skin)
1;1;1;peel;iron
1;1;1;peel;father
1;1;1;peel;moon
2;2;2;peel;month
1;1;1;peel;inside
3;3;3;peel;tie
4;2;3;peel;wash
12;6;12;peel;scrape
1;1;1;peel;pile up
1;1;1;peel;weave
2;2;2;peel;grind
1;1;1;peel;fingernail
1;1;1;peel;squeeze
1;1;1;peel;press
1;1;1;peel;ditch
6;5;6;peel;thresh
3;3;3;peel;bark
1;1;1;peel;spoon
1;1;1;peel;sea
2;2;2;peel;one
1;1;1;peel;dwell (live, reside)
1;1;1;peel;saw
1;1;1;peel;razor
2;2;2;peel;break (destroy or get destroyed)
2;2;2;peel;leather
1;1;1;peel;work (labour)
5;1;5;peel;rub
1;1;1;peel;pull
1;1;1;peel;fur
1;1;1;peel;animal
1;1;1;peel;cook (something)
1;1;1;peel;ask (request)
2;2;2;peel;sweep
1;1;1;peel;hair (head)
1;1;1;peel;needle (for sewing)
2;1;2;peel;fan action
2;1;2;peel;broken
1;1;1;peel;be late
1;1;1;peel;hoe
3;1;3;peel;undress
1;1;1;peel;drop (classifier)
1;1;1;peel;drip (fall in globules)
2;1;2;peel;graze
1;1;1;peel;die
1;1;1;peel;ten
1;1;1;peel;before
1;1;1;peel;sharpen (something)
1;1;1;peel;load
1;1;1;peel;braid
1;1;1;peel;faeces (excrement)
1;1;1;peel;painting
1;1;1;peel;tin (metal)
1;1;1;mix;cut (with scissors)
1;1;1;mix;catch
1;1;1;mix;horizontal
1;1;1;mix;lake
12;7;11;mix;knead
1;1;1;mix;right
2;2;2;mix;drive
1;1;1;mix;cast
1;1;1;mix;school
1;1;1;mix;bunch
2;2;2;mix;shiver
1;1;1;mix;pursue
1;1;1;mix;thirst
2;2;2;mix;squeeze
1;1;1;mix;paint (pigments)
1;1;1;mix;family
1;1;1;mix;egg
1;1;1;mix;hollow out
1;1;1;mix;owe
1;1;1;mix;praise
1;1;1;mix;untie
2;2;2;mix;spin
1;1;1;mix;neck
1;1;1;mix;nine
1;1;1;mix;pumpkin
1;1;1;mix;bend
2;2;2;mix;sweep
2;2;2;mix;come back
1;1;1;mix;spade
2;1;1;mix;chain
2;1;1;mix;hunger
1;1;1;mix;mortar binder
1;1;1;mix;tree stump
1;1;1;mix;for a long time
12;2;11;mix;stir
2;1;2;mix;pile up
2;1;2;mix;get wet
1;1;1;mix;increase
1;1;1;mix;fasten
1;1;1;mix;cook (something)
1;1;1;mix;sacrifice
1;1;1;mix;accustom
1;1;1;mix;bewitch
1;1;1;mix;diminish
1;1;1;mix;threaten
1;1;1;mix;fat (obese)
1;1;1;mix;quiet
1;1;1;mix;weave
1;1;1;mix;eat
1;1;1;mix;kill
1;1;1;mix;dig
1;1;1;mix;fear (be afraid)
1;1;1;mix;burning
1;1;1;mix;cut
2;2;2;mix;scratch
1;1;1;mix;split
2;1;2;mix;rub
1;1;1;mix;wash
1;1;1;mix;wipe
1;1;1;mix;pull
1;1;1;mix;sew
2;1;2;mix;look for
1;1;1;mix;pour
1;1;1;mix;die
1;1;1;mix;cultivate
1;1;1;mix;swell
1;1;1;mix;put on
2;1;2;mix;sleep
1;1;1;mix;smell (perceive)
1;1;1;mix;turn
1;1;1;mix;set (heavenly bodies)
1;1;1;mix;plait or braid or weave
1;1;1;mix;traverse
1;1;1;mix;scrape
2;1;2;mix;resemble
1;1;1;mix;dry up
1;1;1;mix;ripen
1;1;1;mix;slaughter
1;1;1;mix;ask (request)
1;1;1;mix;abuse
1;1;1;mix;donate
1;1;1;mix;roast (something)
1;1;1;mix;fan (object)
1;1;1;mix;check
1;1;1;mix;fill
1;1;1;mix;make dry
1;1;1;mix;drag
1;1;1;mix;close (eyes)
1;1;1;mix;scatter (seeds)
1;1;1;mix;pull up (rice seedlings)
2;1;2;mix;raining or rain
1;1;1;mix;stretch
1;1;1;mix;carry person on back
1;1;1;mix;become sour
1;1;1;mix;repair
1;1;1;mix;think
1;1;1;mix;move away
1;1;1;mix;shave
1;1;1;mix;melt
1;1;1;mix;dream
1;1;1;mix;lobster
1;1;1;mix;left
1;1;1;mix;winnowing
1;1;1;mix;sharpen (something)
2;1;2;mix;break (cleave)
1;1;1;mix;tumble (fall down)
1;1;1;mix;prepare
1;1;1;mix;dwell (live, reside)
2;1;2;mix;spread out
1;1;1;mix;surpass
1;1;1;mix;get lost
2;1;2;mix;twist
1;1;1;mix;refuse
1;1;1;mix;spark
1;1;1;mix;hide (conceal)
1;1;1;mix;steal
1;1;1;mix;groan
1;1;1;mix;suit
2;1;2;mix;do
1;1;1;mix;draw milk
1;1;1;mix;strain
2;1;2;mix;crawl
2;1;2;mix;wear
1;1;1;mix;eight
2;1;1;mix;dog
1;1;1;mix;fire
1;1;1;mix;carry on head
1;1;1;mix;five
1;1;1;mix;termite
1;1;1;mix;mould
1;1;1;mix;goat
1;1;1;mix;mosquito
1;1;1;mix;seed
1;1;1;mix;care for
1;1;1;mix;native cat
1;1;1;mix;write
1;1;1;mix;splash
1;1;1;mix;strike or beat
1;1;1;mix;thresh
1;1;1;knead;make a joke
1;1;1;knead;carve
7;6;7;knead;mold
2;2;2;knead;cook (something)
5;5;5;knead;squeeze
1;1;1;knead;clay
3;3;3;knead;dough
6;4;5;knead;grind
1;1;1;knead;swamp
4;4;4;knead;press
1;1;1;knead;beam
1;1;1;knead;ridgepole
1;1;1;knead;flour
1;1;1;knead;horse
1;1;1;knead;strike or beat
15;5;15;knead;rub
1;1;1;knead;wool
2;2;2;knead;sweep
2;2;2;knead;weave
1;1;1;knead;lid (cover, cap)
1;1;1;knead;owe
1;1;1;knead;thin (slim)
1;1;1;knead;catch
1;1;1;knead;zero
1;1;1;knead;black
1;1;1;knead;tasty
2;2;2;knead;draw milk
1;1;1;knead;leopard
1;1;1;knead;sleep
1;1;1;knead;water
1;1;1;knead;day (24 hours)
2;1;2;knead;red
1;1;1;knead;stone (of fruit)
2;1;2;knead;frost
1;1;1;knead;ice
1;1;1;knead;urine
1;1;1;knead;sun
1;1;1;knead;dwell (live, reside)
1;1;1;knead;be alive
1;1;1;knead;rice plant
2;2;2;knead;sharpen (something)
2;1;2;knead;roast (something)
1;1;1;knead;congeal (blood)
1;1;1;knead;twist
1;1;1;knead;sacrifice
1;1;1;knead;diminish
1;1;1;knead;fat (obese)
1;1;1;knead;drink
1;1;1;knead;lie (rest)
1;1;1;knead;cut
1;1;1;knead;pull
2;1;2;knead;sew
1;1;1;knead;pour
1;1;1;knead;die
1;1;1;knead;crush
1;1;1;knead;traverse
1;1;1;knead;resemble
1;1;1;knead;dry up
1;1;1;knead;ripen
1;1;1;knead;dance
1;1;1;knead;draw (water)
1;1;1;knead;abuse
1;1;1;knead;donate
1;1;1;knead;fan (object)
1;1;1;knead;scatter (seeds)
1;1;1;knead;carry person on back
1;1;1;knead;bend (something)
1;1;1;knead;knock
1;1;1;knead;forge
1;1;1;knead;tumble (fall down)
1;1;1;knead;chieftain
1;1;1;knead;pound
1;1;1;knead;spread out
1;1;1;knead;shiver
1;1;1;knead;come back
1;1;1;knead;steal
1;1;1;knead;spine
1;1;1;knead;do
1;1;1;knead;swallow
1;1;1;knead;crawl
1;1;1;knead;hut
2;1;2;knead;wash
1;1;1;knead;match
1;1;1;knead;slip
1;1;1;knead;door
1;1;1;knead;pile up
1;1;1;knead;check
1;1;1;knead;home
1;1;1;knead;weight
1;1;1;knead;gazelle
1;1;1;knead;suit
1;1;1;knead;stream
1;1;1;knead;whistle
1;1;1;knead;fill
1;1;1;knead;head
1;1;1;knead;wrap
1;1;1;knead;trap (catch)
1;1;1;knead;cultivate
1;1;1;knead;build
1;1;1;knead;braid (verb) or weave (basket)
1;1;1;knead;sieve or strain
1;1;1;knead;carry in hand
1;1;1;knead;garden
1;1;1;knead;thresh
1;1;1;knead;beard
2;1;2;grind;buddha
6;1;6;grind;feed
26;7;26;grind;mill
1;1;1;grind;write
1;1;1;grind;red
1;1;1;grind;vein
13;3;13;grind;sharpen (something)
1;1;1;grind;axe
6;1;6;grind;melt
1;1;1;grind;goat
1;1;1;grind;urine
1;1;1;grind;shrink
3;1;3;grind;hat
1;1;1;grind;bamboo hat
1;1;1;grind;tile
1;1;1;grind;younger sister
6;4;6;grind;thresh
37;10;37;grind;press
3;3;3;grind;cut
4;3;4;grind;chop
1;1;1;grind;carve
9;6;9;grind;pound
2;1;2;grind;painting
20;12;18;grind;squeeze
3;3;3;grind;strike or beat
1;1;1;grind;moon
1;1;1;grind;month
1;1;1;grind;cloud
1;1;1;grind;fog
1;1;1;grind;seagull
1;1;1;grind;fingernail
1;1;1;grind;ditch
1;1;1;grind;do or make
1;1;1;grind;bird
2;2;2;grind;chew
1;1;1;grind;fishhook
1;1;1;grind;heart
2;1;1;grind;water
6;3;6;grind;split
1;1;1;grind;pumpkin
1;1;1;grind;pestle
1;1;1;grind;burning
1;1;1;grind;sap
1;1;1;grind;soup
1;1;1;grind;below or under
1;1;1;grind;down or below
3;3;3;grind;draw milk
1;1;1;grind;trap (pitfall)
2;1;2;grind;sister
2;1;2;grind;older sister
1;1;1;grind;kill
1;1;1;grind;plough
11;1;11;grind;break (destroy or get destroyed)
1;1;1;grind;sieve or strain
4;4;4;grind;stab to death
2;1;2;grind;fold
2;2;2;grind;temple
2;2;2;grind;read
2;2;2;grind;silver
1;1;1;grind;cart
2;2;2;grind;sew
1;1;1;grind;coin
1;1;1;grind;sleep
1;1;1;grind;rub
1;1;1;grind;hollow out
3;1;3;grind;ear
2;2;2;grind;dance
1;1;1;grind;turn around
1;1;1;grind;bore
1;1;1;grind;heavy
1;1;1;grind;itchy
1;1;1;grind;swell
1;1;1;grind;not
1;1;1;grind;monkey
1;1;1;grind;hair (body)
1;1;1;grind;old (aged)
1;1;1;grind;tall (person)
1;1;1;grind;fur
2;1;2;grind;horse
1;1;1;grind;wash
1;1;1;grind;dog
1;1;1;grind;know (somebody)
2;2;2;grind;dig
1;1;1;grind;flag
1;1;1;grind;sign
1;1;1;grind;tiger
