Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
it;0,604934194144154;0,39591358732122;0,508557638287772;0,596583069316032;0,39765770023075;0,500926067790304;0,601635869767915;0,399639095643219;0,504387513807675;NA;NA;NA
hot;0;0;0;0;0;0;0;0;0;0,49;0,74;0,573
boy;0,54243319402175;0,424713129065468;0,483527781761855;0,575041311206934;0,452077836603871;0,48696810427868;0,599573637208805;0,427669171905093;0,485059738102935;NA;NA;NA
brain;0;0;0;0;0;0;0;0;0;0,667;0,441;0,823
intelligence;0;0;0;0;0;0;0;0;0;0,833;0,587;0,885
intellect;0;0;0;0;0;0;0;0;0;0,844;0,418;0,87
ocean;0,55836677238017;0,447277074835305;0,58085505408814;0,561958562436592;0,453432549259541;0,590967463521525;0,562999118122251;0,446224856359478;0,585931926254659;NA;NA;NA
list;0,51953741593075;0,38768425642074;0,456605331272738;0,51087127011705;0,372497479865816;0,456958089772186;0,516930063309423;0,38154861105951;0,468352828904668;NA;NA;NA
reason;0,617797265284901;0,490402236538576;0,607091272319357;0,61929578196962;0,464148370255429;0,599154998229873;0,620873767206579;0,449623353414256;0,604713814344353;NA;NA;NA
cause;0;0;0;0;0;0;0;0;0;0,469;0,373;0,486
carpet;0;0;0;0;0;0;0;0;0;0,52;0,17;0,339
chamber;0;0;0;0;0;0;0;0;0;0,583;0,373;0,455
means;0;0;0;0;0;0;0;0;0;0,615;0,373;0,46
road;0;0;0;0;0;0;0;0;0;0,656;0,404;0,404
method;0;0;0;0;0;0;0;0;0;0,64;0,275;0,698
right;0,675662898210297;0,428806683499606;0,61796464580532;0,672406181271813;0,425934574612957;0,613989550025545;0,671923327228081;0,427352472089897;0,613538390562317;NA;NA;NA
rent;0;0;0;0;0;0;0;0;0;0,344;0,429;0,446
cousin;0;0;0;0;0;0;0;0;0;0,675;0,394;0,427
finished;0;0;0;0;0;0;0;0;0;0,51;0,387;0,57
allowance;0,584820366846888;0,418087270380388;0,519396149834389;0,572788375056791;0,418253629416685;0,485527247890726;0,576982806909056;0,422939221282373;0,508696054009362;NA;NA;NA
dispute;0;0;0;0;0;0;0;0;0;0,219;0,75;0,585
aim;0;0;0;0;0;0;0;0;0;0,481;0,569;0,567
pupil;0;0;0;0;0;0;0;0;0;0,729;0,406;0,368
advancement;0;0;0;0;0;0;0;0;0;0,776;0,65;0,839
advance;0;0;0;0;0;0;0;0;0;0,673;0,472;0,858
gain;0;0;0;0;0;0;0;0;0;0,917;0,64;0,822
produce;0;0;0;0;0;0;0;0;0;0,908;0,737;0,836
harvest;0;0;0;0;0;0;0;0;0;0,781;0,353;0,548
choose;0;0;0;0;0;0;0;0;0;0,615;0,542;0,648
mail;0;0;0;0;0;0;0;0;0;0,615;0,231;0,548
miserable;0;0;0;0;0;0;0;0;0;0,062;0,461;0,188
land;0;0;0;0;0;0;0;0;0;0,582;0,26;0,616
dish;0,600730216175053;0,367323565711535;0,407714799921045;0,592069837548961;0,382120324383335;0,400696388988421;0,602995480807071;0,397650674793032;0,408406585701392;NA;NA;NA
board;0;0;0;0;0;0;0;0;0;0,592;0,255;0,385
place;0;0;0;0;0;0;0;0;0;0,573;0,261;0,398
location;0,577210526387918;0,401619994845998;0,54355550128803;0,557799480175388;0,395136418009965;0,525314245634167;0,556740149535302;0,388473183852694;0,522066927439943;NA;NA;NA
pit;0;0;0;0;0;0;0;0;0;0,408;0,396;0,278
pig;0;0;0;0;0;0;0;0;0;0,343;0,368;0,324
bit;0;0;0;0;0;0;0;0;0;0,427;0,31;0,225
part;0;0;0;0;0;0;0;0;0;0,663;0,278;0,36
fragment;0;0;0;0;0;0;0;0;0;0,211;0,316;0,429
lump;0,510260492589103;0,421645963235409;0,438011996160114;0,5194620806148;0,425979698924949;0,447080102157621;0,51657307991977;0,419524263900991;0,457479760900755;NA;NA;NA
piece;0;0;0;0;0;0;0;0;0;0,646;0,245;0,367
photo;0;0;0;0;0;0;0;0;0;0,729;0,327;0,431
painting;0,627229770706987;0,368546666942235;0,432264588527808;0,639240459023724;0,364877317680772;0,439388425209499;0,651989364473354;0,356680967693987;0,443544128219533;NA;NA;NA
maybe;0,613035799940533;0,279785035646583;0,340138280829734;0,617019850982386;0,29626846010988;0,398862435123109;0,613543423837727;0,311751642449027;0,420592964623767;NA;NA;NA
pen;0;0;0;0;0;0;0;0;0;0,622;0,194;0,25
gum;0;0;0;0;0;0;0;0;0;0,573;0,227;0,213
bucket;0;0;0;0;0;0;0;0;0;0,408;0,167;0,336
leaf;0,462588998567671;0,34603437689023;0,401235583079872;0,494193410860949;0,331283959786649;0,412481325477402;0,500632453128041;0,325672902044027;0,396380892115346;NA;NA;NA
overseer;0,5892903930131;0,580305676855895;0,759556768558952;0,580842;0,583106;0,756882;0,579035398230088;0,559070796460177;0,784592920353982;NA;NA;NA
abroad;0;0;0;0;0;0;0;0;0;0,677;0,596;0,561
out;0,451616713500359;0,44708437848586;0,453249013586625;0,473668909976674;0,444590223651691;0,462339988804736;0,508808809740557;0,443562445349067;0,48344438484352;NA;NA;NA
ornament;0;0;0;0;0;0;0;0;0;0,561;0,373;0,441
decoration;0,734857649601427;0,390134326451355;0,449948718640884;0,676825542829246;0,41236648848815;0,435888614630237;0,661298205796796;0,409196080412824;0,462531372758455;NA;NA;NA
direct;0,617107059661422;0,447270668155719;0,628335508583064;0,626743458965852;0,448022177502624;0,607412790314517;0,616218246336804;0,453858118682249;0,603371634129923;NA;NA;NA
command;0;0;0;0;0;0;0;0;0;0,427;0,79;0,849
orator;0;0;0;0;0;0;0;0;0;0,667;0,375;0,682
count;0;0;0;0;0;0;0;0;0;0,594;0,389;0,492
at present;0,60000496855991;0,416956000125098;0,51887398214317;0,613742485989086;0,413079316364714;0,524857408977471;0,625848377288747;0,410097203130096;0,52374752019656;NA;NA;NA
is not;0,378030350190111;0,35357147505651;0,322198306330653;0,355075312653682;0,324788098234713;0,287563549485423;0,324583208177435;0,335773084221592;0,276564291366968;NA;NA;NA
nephew;0;0;0;0;0;0;0;0;0;0,719;0,337;0,412
new;0;0;0;0;0;0;0;0;0;0,917;0,49;0,582
net;0;0;0;0;0;0;0;0;0;0,441;0,288;0,417
empty;0;0;0;0;0;0;0;0;0;0,188;0,183;0,081
many;0,565564221261732;0,506343462712067;0,610586071851117;0,563479534477335;0,495382052225451;0,59575123807229;0,5558672504539;0,501396733592714;0,600097799242546;NA;NA;NA
cinema;0;0;0;0;0;0;0;0;0;0,698;0,538;0,5
movie;0;0;0;0;0;0;0;0;0;0,792;0,56;0,471
movie theater;0,711;0,482;0,486;0,711;0,482;0,486;0,711;0,482;0,486;NA;NA;NA
month;0,673;0,233;0,547;0,673;0,233;0,547;0,673;0,233;0,547;NA;NA;NA
money;0;0;0;0;0;0;0;0;0;0,844;0,608;0,827
fault;0,232094423965993;0,52070936288108;0,296832046866238;0,246293565203481;0,549157011874904;0,30656625430814;0,255753323397751;0,536974186074723;0,304068550537902;NA;NA;NA
mercy;0;0;0;0;0;0;0;0;0;0,719;0,229;0,5
meet;0,666523676850784;0,491366264397374;0,601438058240057;0,657711114727738;0,512318100188964;0,601748490858848;0,657255255274495;0,498164412658427;0,599950261375221;NA;NA;NA
drug;0,41859499783428;0,630144494479569;0,4865908059417;0,416365297427091;0,61057739443909;0,493072095632497;0,458129166866644;0,565947858527452;0,512745893583589;NA;NA;NA
medicine;0;0;0;0;0;0;0;0;0;0,708;0,318;0,679
measure;0;0;0;0;0;0;0;0;0;0,51;0,375;0,365
grade;0;0;0;0;0;0;0;0;0;0,698;0,36;0,6
affair;0;0;0;0;0;0;0;0;0;0,52;0,459;0,657
business;0;0;0;0;0;0;0;0;0;0,688;0,569;0,755
case;0;0;0;0;0;0;0;0;0;0,427;0,275;0,441
bazaar;0;0;0;0;0;0;0;0;0;0,604;0,34;0,5
fair;0;0;0;0;0;0;0;0;0;0,812;0,557;0,643
mark;0,544669666474008;0,415006402090369;0,528916397128703;0,536695863688406;0,423763582592732;0,510943782365228;0,538867290677508;0,421795418516749;0,512414868842685;NA;NA;NA
beat;0;0;0;0;0;0;0;0;0;0,279;0,647;0,492
brand;0;0;0;0;0;0;0;0;0;0,562;0,284;0,547
hit;0,477460484029646;0,577762586924698;0,513957604391002;0,465036992339496;0,598723425051606;0,522272070898169;0,461707581103329;0,599701569269706;0,52019988735908;NA;NA;NA
mansion;0;0;0;0;0;0;0;0;0;0,847;0,49;0,717
male;0;0;0;0;0;0;0;0;0;0,612;0,532;0,695
engine;0,530157628188109;0,48251441979424;0,630472572354211;0,534417292472507;0,515748575076462;0,662823452649582;0,532592171715763;0,530433463992932;0,664909192235288;NA;NA;NA
look;0;0;0;0;0;0;0;0;0;0,719;0,429;0,615
deep;0,400660991258404;0,472392640615485;0,466567987807513;0,41137394367367;0,487273760315018;0,472785375556624;0,417610701432424;0,49497471478057;0,475652725011352;NA;NA;NA
connection;0;0;0;0;0;0;0;0;0;0,729;0,56;0,655
as;0,580319714391448;0,406114277013341;0,502927957858901;0,572209793036731;0,411254626155105;0,498950187902353;0,572576989601845;0,407844807643036;0,499015006656865;NA;NA;NA
hood;0;0;0;0;0;0;0;0;0;0,357;0,459;0,306
cover;0;0;0;0;0;0;0;0;0;0,365;0,24;0,471
left;0;0;0;0;0;0;0;0;0;0,354;0,37;0,361
leave;0;0;0;0;0;0;0;0;0;0,375;0,315;0,295
leader;0;0;0;0;0;0;0;0;0;0,833;0,582;0,926
end;0;0;0;0;0;0;0;0;0;0,198;0,349;0,298
language;0,540048081637009;0,326360632416512;0,463538356911043;0,561291581031868;0,325780352976461;0,482877599259015;0,569148562837536;0,340783377934126;0,492844688167648;NA;NA;NA
earth;0;0;0;0;0;0;0;0;0;0,75;0,225;0,614
kind;0,776038860194397;0,416403154400848;0,586856930193652;0,755428861763789;0,410395398250878;0,577892021392394;0,758888565561969;0,416432551132952;0,578960135973373;NA;NA;NA
destroy;0;0;0;0;0;0;0;0;0;0,046;0,935;0,635
kill;0;0;0;0;0;0;0;0;0;0,052;0,941;0,736
key;0,514631095829154;0,342915736042352;0,516602041096179;0,506589028156228;0,345262408701298;0,501701736006188;0,519237846019182;0,353130139139812;0,502411750789952;NA;NA;NA
gladness;0;0;0;0;0;0;0;0;0;0,896;0,67;0,643
journey;0,593055693601454;0,483209104060641;0,481199947271173;0,623865285779656;0,483757953779964;0,480069577337456;0,619145019082408;0,483741329101524;0,482472847950243;NA;NA;NA
his;0,594653501969784;0,402734710961412;0,514640602708804;0,586342086101276;0,395395319261255;0,50398803971022;0,589786964370752;0,398907295714059;0,508683136832174;NA;NA;NA
are;0,538564569823235;0,477477182733011;0,520247934435969;0,530666163191711;0,480088935875604;0,52327290683173;0,532914972349834;0,481164253895573;0,525592134682765;NA;NA;NA
am;0,538564569823234;0,47747718273301;0,520247934435968;0,530666163191711;0,480088935875604;0,523272906831729;0,532914972349834;0,481164253895573;0,525592134682765;NA;NA;NA
abuse;0;0;0;0;0;0;0;0;0;0,071;0,873;0,469
instrument;0;0;0;0;0;0;0;0;0;0,562;0,537;0,655
bug;0;0;0;0;0;0;0;0;0;0,286;0,5;0,246
infidel;0;0;0;0;0;0;0;0;0;0,177;0,74;0,404
atheist;0;0;0;0;0;0;0;0;0;0,225;0,447;0,377
heathen;0;0;0;0;0;0;0;0;0;0,194;0,529;0,491
clock;0,554218973851995;0,316744076344934;0,443012141814117;0,563453080443432;0,3314248444939;0,483322451102529;0,552647934790444;0,338326485513295;0,491573311391465;NA;NA;NA
hour;0;0;0;0;0;0;0;0;0;0,552;0,265;0,336
festival;0;0;0;0;0;0;0;0;0;0,87;0,706;0,714
highway;0,62127496916821;0,481509497198533;0,517740789336261;0,61746547223995;0,485182043109873;0,518241782840065;0,612536434304688;0,479007482651625;0,520468880177279;NA;NA;NA
here;0,626149046586581;0,400791385884829;0,511447449482735;0,619453630038222;0,407931526457796;0,516168399863994;0,628183926161001;0,408923252821082;0,520902324160814;NA;NA;NA
herdsman;0,656;0,304;0,61;0,656;0,304;0,61;0,656;0,304;0,61;NA;NA;NA
aid;0,68305187552597;0,434595909860651;0,570194261263253;0,690689441055417;0,423429502836852;0,566124692915559;0,692751639140482;0,422555870233284;0,564034334338935;NA;NA;NA
he;0,609383460322748;0,391873769905476;0,508603201389316;0,599564698454407;0,398444715955628;0,503743969129977;0,609002867710175;0,39719853724438;0,507251931346799;NA;NA;NA
hare;0;0;0;0;0;0;0;0;0;0,62;0,41;0,345
difficult;0;0;0;0;0;0;0;0;0;0,235;0,7;0,508
guide;0;0;0;0;0;0;0;0;0;0,688;0,315;0,62
great;0,720444016437432;0,531590421242848;0,700490742698631;0,69494498066093;0,573361760733168;0,695797904432795;0,7005006485647;0,572672697798166;0,702854998126829;NA;NA;NA
beautiful;0;0;0;0;0;0;0;0;0;0,875;0,614;0,648
good;0;0;0;0;0;0;0;0;0;0,938;0,368;0,534
fine;0;0;0;0;0;0;0;0;0;0,823;0,24;0,647
glass;0;0;0;0;0;0;0;0;0;0,49;0,404;0,322
chicken;0;0;0;0;0;0;0;0;0;0,594;0,306;0,394
forest;0;0;0;0;0;0;0;0;0;0,729;0,27;0,435
food;0;0;0;0;0;0;0;0;0;0,888;0,324;0,527
folly;0;0;0;0;0;0;0;0;0;0,184;0,833;0,363
bloom;0;0;0;0;0;0;0;0;0;0,816;0,453;0,587
fire;0,493715724407454;0,655244294677357;0,575150216293852;0,514732142802076;0,653261906060029;0,584294578174441;0,498799125787837;0,647138588808197;0,576697456988242;NA;NA;NA
finger;0;0;0;0;0;0;0;0;0;0,321;0,264;0,291
file;0;0;0;0;0;0;0;0;0;0,48;0,316;0,463
fiancee;0;0;0;0;0;0;0;0;0;0,959;0,626;0,556
fiance;0,854875;0,69775;0,576125;0,872454545293431;0,68563636351091;0,572727272622177;0,863799999999997;0,691599999999998;0,574399999999998;NA;NA;NA
female;0;0;0;0;0;0;0;0;0;0,857;0,52;0,625
be afraid;0,283168481722541;0,676787222360252;0,407459069749231;0,265514455289871;0,728108782475701;0,397660184620841;0,272960787689295;0,714588120004723;0,394036792135746;NA;NA;NA
corpulent;0,399494950206273;0,419063167791459;0,481115169591359;0,396536669405855;0,420588475341812;0,434763210473345;0,384234655061568;0,430163324859445;0,438915232007952;NA;NA;NA
fat;0;0;0;0;0;0;0;0;0;0,198;0,353;0,237
at all;0,599095177442452;0,422238510562219;0,570680581274638;0,583657858094018;0,42779176386059;0,563933416086308;0,594423062756542;0,431550400718382;0,583378331752253;NA;NA;NA
entirely;0,621698454764645;0,41676514546294;0,610716704959186;0,607434728718004;0,427006798162433;0,613920952718504;0,60203327948705;0,427578650481999;0,614741828600164;NA;NA;NA
enemy;0,18937898089172;0,771331210191083;0,528589171974522;0,214766816143498;0,76157399103139;0,517143497757848;0,190963636363636;0,767618181818182;0,537090909090909;NA;NA;NA
door;0;0;0;0;0;0;0;0;0;0,549;0,189;0,421
ass;0;0;0;0;0;0;0;0;0;0,323;0,75;0,345
doctor;0;0;0;0;0;0;0;0;0;0,7;0,531;0,861
different;0;0;0;0;0;0;0;0;0;0,612;0,394;0,473
desire;0,519042068668755;0,58590867229214;0,539966516659728;0,553807450519021;0,568576976087084;0,551828643569354;0,56659592141482;0,566113805599091;0,555610935849093;NA;NA;NA
achievement;0;0;0;0;0;0;0;0;0;0,896;0,808;0,759
act;0,679879561442108;0,521304155716458;0,643072459783071;0,66674633866968;0,523270891660445;0,634569857145176;0,662736998923552;0,520339300985363;0,633553278121681;NA;NA;NA
action;0;0;0;0;0;0;0;0;0;0,76;0,898;0,802
date palm;0,604;0,231;0,4;0,604;0,231;0,4;0,604;0,231;0,4;NA;NA;NA
darkness;0;0;0;0;0;0;0;0;0;0,102;0,602;0,418
custom house;0,480331281633657;0,451275251681126;0,540229041436709;0,476131708170568;0,469627230571757;0,550820398511308;0,471759805488373;0,473633172374945;0,551038079567422;NA;NA;NA
custom;0,58292085300529;0,381661101559489;0,536309400477979;0,534380135949817;0,402742174751669;0,531307336910413;0,53077344971929;0,419037912017602;0,538479444647931;NA;NA;NA
course;0,574438853559985;0,440976457680645;0,508152535891491;0,57723711198567;0,436268656220086;0,497086945681194;0,5692444764432;0,439707759273236;0,496331761793039;NA;NA;NA
country;0;0;0;0;0;0;0;0;0;0,698;0,394;0,693
account;0;0;0;0;0;0;0;0;0;0,531;0,347;0,472
correct;0;0;0;0;0;0;0;0;0;0,857;0,306;0,723
cord;0,545422996406371;0,342523432100457;0,403522815170152;0,53690898073352;0,350018030931303;0,398419814992384;0,529785690598897;0,365353353013695;0,403312028646743;NA;NA;NA
congratulation;0;0;0;0;0;0;0;0;0;0,948;0,78;0,717
come across;0,659813156196335;0,408930676399394;0,523639551901552;0,664951852454623;0,429386350031494;0,549791415143141;0,692051051054899;0,458632882531685;0,547790052275044;NA;NA;NA
cock;0;0;0;0;0;0;0;0;0;0,418;0,562;0,392
coast;0;0;0;0;0;0;0;0;0;0,719;0,396;0,458
cloth;0;0;0;0;0;0;0;0;0;0,51;0,19;0,287
circuit;0;0;0;0;0;0;0;0;0;0,586;0,461;0,707
chief;0;0;0;0;0;0;0;0;0;0,52;0,544;0,869
breast;0;0;0;0;0;0;0;0;0;0,753;0,429;0,5
check;0;0;0;0;0;0;0;0;0;0,523;0,552;0,602
cheap;0,188795918367347;0,465714285714285;0,296673469387755;0,208731343283582;0,474328358208955;0,323746268656716;0,18425;0,46375;0,2905;NA;NA;NA
change;0,564673532899875;0,541407957881129;0,576472571498978;0,561380221397054;0,541859061285704;0,566962811942924;0,551128041517566;0,537591345221178;0,556699011203681;NA;NA;NA
certificate;0,628750715377934;0,480756881808253;0,634003331937882;0,641563873641896;0,460575744223648;0,628846229919074;0,633849442024124;0,463586426896555;0,63088425684022;NA;NA;NA
caution;0;0;0;0;0;0;0;0;0;0,552;0,712;0,547
carry;0,544107691852997;0,518720334293106;0,489510695172666;0,578285034643521;0,515994101661895;0,521019087892904;0,553571971317537;0,519181311988671;0,497278199447774;NA;NA;NA
call on;0,617290256702118;0,419564941555958;0,50396453610816;0,607307283066015;0,457706115365076;0,514266643047132;0,617583919337088;0,416137415484252;0,498352096996766;NA;NA;NA
buttock;0,407018376647532;0,488465702516732;0,319134415846732;0,402492852451428;0,490791762302769;0,314220103500296;0,419945876332388;0,49401138633375;0,337575709084997;NA;NA;NA
but;0,492695871118623;0,404832315018294;0,442901049278276;0,509139302822934;0,388566481696767;0,454875042290092;0,515674028005262;0,394948149797622;0,459462339632708;NA;NA;NA
bra;0,51;0,469;0,336;0,51;0,469;0,336;0,51;0,469;0,336;NA;NA;NA
abscess;0;0;0;0;0;0;0;0;0;0,154;0,451;0,349
big;0;0;0;0;0;0;0;0;0;0,802;0,588;0,812
bend;0;0;0;0;0;0;0;0;0;0,571;0,324;0,368
below;0,376867930017244;0,264225221422446;0,236010785172008;0,377097949206922;0,292085001209883;0,261608569028678;0,374290158451141;0,291152767162365;0,267933329357225;NA;NA;NA
begin;0;0;0;0;0;0;0;0;0;0,677;0,569;0,763
ale;0,592;0,654;0,5;0,591999998471945;0,653999998311912;0,499999998709413;0,591997741699219;0,653997505187988;0,499998092651367;NA;NA;NA
association;0;0;0;0;0;0;0;0;0;0,745;0,5;0,817
art;0,6511380375848;0,525316833332073;0,642378988629427;0,622594831841084;0,537706352117451;0,639051774940639;0,629616152416898;0,540950490759945;0,638768769745921;NA;NA;NA
arrange;0,613187127006184;0,469815315944843;0,584696029524119;0,60469705802759;0,464580763783827;0,583392946036357;0,601003181201646;0,47037565359113;0,588272059610625;NA;NA;NA
animal;0;0;0;0;0;0;0;0;0;0,521;0,51;0,513
all;0,628531624571617;0,412696568646481;0,579168682696345;0,614135395629784;0,424647529603665;0,593534325088345;0,620330455428147;0,431671795945096;0,590469190199343;NA;NA;NA
airplane;0;0;0;0;0;0;0;0;0;0,719;0,702;0,708
agreement;0;0;0;0;0;0;0;0;0;0,76;0,44;0,736
accident;0;0;0;0;0;0;0;0;0;0,125;0,908;0,336
naught;0;0;0;0;0;0;0;0;0;0,344;0,176;0,161
nought;0;0;0;0;0;0;0;0;0;0,312;0,098;0,116
null;0,273789443805828;0,295845556877641;0,218996187987156;0,274299409005948;0,332318014389999;0,240821275800151;0,273506318734458;0,331522087199001;0,240214167023567;NA;NA;NA
zero;0,341717894983437;0,263072251275924;0,241633553081158;0,367816681784219;0,283308101797233;0,276022436230629;0,364567305078299;0,284333912475681;0,274900617475348;NA;NA;NA
child;0,766427793742092;0,46593789856986;0,481284722582616;0,749934746429833;0,466964803332849;0,457843717428593;0,750347231706844;0,473465937506244;0,472594782882722;NA;NA;NA
offspring;0;0;0;0;0;0;0;0;0;0,656;0,435;0,6
that way;0,598509563731782;0,385364992773071;0,462964946120351;0,589229300830216;0,392723826007598;0,46769572014611;0,590461257935091;0,391317689683595;0,467927424392151;NA;NA;NA
thither;0,597897420706327;0,386753822867122;0,46782039198039;0,592917120885232;0,383311106787853;0,448850746870889;0,597036847277237;0,379333972404767;0,439826404275642;NA;NA;NA
cede;0;0;0;0;0;0;0;0;0;0,275;0,327;0,402
give in;0,417334489634842;0,421443042154497;0,428022607255285;0,419260286756649;0,450522274444359;0,424837855584964;0,419985987197644;0,448348644451631;0,426072868072377;NA;NA;NA
give up;0,388951829031546;0,436634158805756;0,430654648823543;0,388912838843932;0,457381973705202;0,426578067085078;0,393493479376528;0,458351460487483;0,43382147658426;NA;NA;NA
