Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
costly;6,72238709677419;5,36225806451613;6,30645161290323;5,94;5,534;6,294;5,79142857142857;5,58142857142857;6,32238095238095;3;4,08;4,68
expensive;6,04861480075901;4,30888045540797;5,43965844402277;6,5525;4,7305;5,84383333333333;6,08357142857143;4,66857142857143;5,71928571428571;3,36;6,1;6,21
carbon;6,2;2,86;5;6,2;2,86;5;6,2;2,86;5;4,5;4,05;5,05
cartography;5,93819794050343;3,59798054919908;5,78074942791762;5,98527443105756;3,6595046854083;5,82489959839357;5,97909090909091;3,65409090909091;5,82545454545455;NA;NA;NA
catastrophe;2,37;5,87666666666667;2,65666666666667;2,205;5,995;2,735;2,205;5,995;2,735;2,7;5,64;2,5
catchment area;5,47;2,77;4,75;5,46999999999496;2,76999999999745;4,74999999999562;5,46999999999999;2,77;4,74999999999999;NA;NA;NA
basin;5,42166666666667;3,12083333333333;4,88083333333333;5,41333333333233;3,15833333333282;4,90166666666579;5,422;3,146;4,882;5,47;2,77;4,75
basement;4,7;3,14;4,75;4,7;3,14;4,75;4,7;3,14;4,75;4,81;3,33;5,26
cell;5,12698701298701;3,78935064935065;5,54280519480519;5,20125;3,712625;5,7595;5,09666666666667;3,77533333333333;5,57733333333333;4,09;4,23;4,86
ceramics;5,53012987012987;2,79928571428571;6;5,45166666665954;2,81416666666291;5,99999999999204;5,45166666665954;2,81416666666291;5,99999999999204;5,21;2,86;6
crockery;5,34181818181818;2,835;6;5,30666666666096;2,84166666666367;5,99999999999363;5,30666666666096;2,84166666666367;5,99999999999363;NA;NA;NA
earthenware;5,47363636363636;2,81;6;5,40333333332763;2,82333333333033;5,99999999999363;5,40333333332763;2,82333333333033;5,99999999999363;NA;NA;NA
board;5,3177101921757;3,48314702013269;5,52911833676504;5,30371854545454;3,50066993939394;5,50754951515151;5,3175904;3,52673693333333;5,53030446666667;5,33;3,52;5,37
circuit board;5,624;3,182;5,352;5,655;3,31;5,425;5,655;3,31;5,425;NA;NA;NA
circuit card;5,624;3,182;5,352;5,655;3,31;5,425;5,655;3,31;5,425;NA;NA;NA
map;5,74578809205129;3,57231311255991;5,66368956435387;5,80229298144961;3,56130569898642;5,73747991967871;5,78057416267943;3,57531100478469;5,70076555023923;5,81;3,95;5,79
child;6,05705882352941;4,39352941176471;5,89352941176471;6,1625;4,30875;5,72875;6,12666666666667;4,28666666666667;5,70333333333333;7,2;5,33;5,2
boy;7,10333333333333;5,03;5,13333333333333;7,084;4,97;5,12;7,055;4,88;5,1;5,84;4,11;5,5
chimney;5,08285714285714;3,15142857142857;5,22714285714286;5,21428571428571;3,78142857142857;5,38428571428571;5,2275;3,6775;5,255;4,89;2,45;5,19
pipe;4,82;3,28;5,555;4,79666666666667;3,55666666666667;5,67666666666667;4,82;3,28;5,555;4,75;4,11;5,92
church;5,3;3,36;5,84;5,3;3,36;5,84;5,3;3,36;5,84;5,21;3,63;5,04
church building;5,3;3,36;5,84;5,3;3,36;5,84;5,3;3,36;5,84;NA;NA;NA
city;5,51285714285714;3,62;5,09142857142857;5,56692307692308;3,60384615384615;5,14153846153846;5,35666666666667;3,66666666666667;4,94666666666667;6,12;5,08;5,04
classification;5,42;3,86;6,21;5,42;3,86;6,21;5,42;3,86;6,21;4,77;3,45;5,74
cleanser;5,42;3,25;5,6;5,42;3,25;5,6;5,42;3,25;5,6;6,4;3,61;6,24
apparel;6,1359034034034;3,85162162162162;5,98392892892893;6,08043055555551;3,89118055555553;5,99677777777773;6,1135;3,9155;6,0245;5,38;4,3;6,19
clothing;5,99794855967078;3,81711111111111;5,87131275720165;5,98319753086405;3,9203086419752;5,98632098765416;5,98974999999999;3,89799999999999;5,95824999999999;6,37;4,44;6,72
clothes;6,0012037037037;4,24;6,32648148148148;5,93844444444411;4,21444444444421;6,30422222222186;5,95449999999998;4,21849999999999;6,31149999999998;6,77;3,14;5,47
garments;6,25361111111111;3,98;6,06944444444444;6,06533333333327;3,90333333333329;6,0026666666666;6,1135;3,9155;6,0245;NA;NA;NA
dress;6,10998538011696;4,02315789473684;6,07178362573099;5,94306666666646;4,04666666666652;6,06053333333312;5,95269999999999;4,04909999999999;6,06489999999999;6,42;4,73;6,64
attire;6,06126984126984;4,21114285714286;6,21107936507937;5,98199999999977;4,20538461538445;6,24907692307668;6,00469999999999;4,20509999999999;6,23689999999999;6,16;3,95;5,78
garment;6,0012037037037;4,24;6,32648148148148;5,93844444444411;4,21444444444421;6,30422222222186;5,95449999999998;4,21849999999999;6,31149999999998;5,57;3,5;5,84
coating;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210296565;3,53684210383826;5,82631578712057;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
cladding;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210281897;3,53684210374729;5,82631578697034;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
cipher;4,67;2,76;4,83;4,67;2,76;4,83;4,67;2,76;4,83;5,71;4,55;5,53
coke;6,44;4,525;5,31;6,44;4,525;5,31;6,44;4,525;5,31;NA;NA;NA
cold;5,50555555555556;3,21555555555556;5,31833333333333;5,114;3,374;5,436;5,114;3,374;5,436;4,32;3,55;5,17
chill;5,61722222222222;3,45166666666667;5,8225;5,71;3,44;5,86833333333333;5,71;3,44;5,86833333333333;5,16;3,25;5,55
colour;5,946;3,55466666666667;5,61533333333333;5,934;3,706;5,802;5,9825;3,5075;5,6125;NA;NA;NA
color;5,946;3,55466666666667;5,61533333333333;5,934;3,706;5,802;5,9825;3,5075;5,6125;7,05;3,18;5,95
conservation;6,68;4,6;6;6,68;4,6;6;6,68;4,6;6;5,2;3,17;5,79
contamination;2,63631578947368;5,81473684210526;3,74842105263158;2,56375;5,725;3,7975;2,49;5,6975;3,84;3,11;6,71;3,78
collaboration;6,62;3,32;6,83;6,62;3,32;6,83;6,62;3,32;6,83;5,19;4,39;6,21
cork;4,83666666666667;4,06333333333333;5,04666666666667;4,83666666666667;4,06333333333333;5,04666666666667;4,83666666666667;4,06333333333333;5,04666666666667;4,93;3,92;4,7
bottle stopper;4,93;3,92;4,7;4,93;3,92;4,7;4,93;3,92;4,7;NA;NA;NA
bottle cork;4,93;3,92;4,7;4,93;3,92;4,7;4,93;3,92;4,7;NA;NA;NA
cost;4,58428571428571;4,04285714285714;4,20714285714286;4,525;4,15;4,14;4,525;4,15;4,14;4,11;4,9;3,67
coverage;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210428614;3,53684210465722;5,82631578847302;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
covering;5,64935483870967;3,62322580645161;5,80838709677419;5,68684210428614;3,53684210465722;5,82631578847302;5,66666666666666;3,58333333333333;5,81666666666666;NA;NA;NA
craft;5,91;4,45;6,26;5,91;4,45;6,26;5,91;4,45;6,26;6,38;4,04;6,36
crossing place;5,87999999999999;3,34999999999999;5,67999999999999;5,88;3,35;5,67999999999999;5,87999999999999;3,35;5,68;NA;NA;NA
crop;6,21999999999998;3,04999999999999;6,07999999999998;6,21999999999998;3,04999999999999;6,07999999999998;6,21999999999999;3,05;6,07999999999999;NA;NA;NA
breeding;6,21999999999999;3,04999999999999;6,07999999999998;6,21999999999998;3,04999999999999;6,07999999999998;6,21999999999999;3,05;6,07999999999999;NA;NA;NA
civilisation;6,28;4,06;5,71;6,28;4,06;5,71;6,28;4,06;5,71;NA;NA;NA
civilization;6,28;4,06;5,71;6,28;4,06;5,71;6,28;4,06;5,71;6,2;3,7;6
feather;5,84230859375;3,38245703125;5,66561328125;5,78548319327724;3,37987394957979;5,54573529411758;5,87246376811594;3,60207729468599;5,50768115942028;6,3;3,29;5,97
plumage;5,845875;3,486625;5,513625;5,90911764705877;3,44588235294115;5,54735294117642;5,91521739130434;3,57086956521739;5,55391304347826;NA;NA;NA
feathers;5,778625;3,258875;5,417875;5,79970588235292;3,24529411764705;5,42911764705881;5,80173913043478;3,28695652173913;5,43130434782609;NA;NA;NA
cyclone;3,5075;6,21;3,1525;3,5075;6,21;3,1525;3,47;6,34;3,07666666666667;3,47;5,09;3,18
dam;4,51647058823529;3,80882352941176;4,85764705882353;4,526;3,788;4,918;4,526;3,788;4,918;4,58;3,67;5,26
plug;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;4,42;3,35;5,67
power plug;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;NA;NA;NA
electrical plug;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;4,4425;3,8675;5,4825;NA;NA;NA
damage;2,96111111111111;5,04333333333333;3,94555555555556;2,945;5,07875;3,98875;2,95142857142857;5,06142857142857;3,92;2,98;4,86;3,46
debt;2,31545454545455;5,28909090909091;3,98090909090909;2,25666666666667;5,46333333333333;3,905;2,318;5,37;3,944;1,95;5,93;3,71
choice;6,36125;3,9225;6,7075;6,80090909090909;4,07363636363636;6,72;6,53428571428571;3,95571428571429;6,7;6,36;3,52;6,56
conclusion;5,92333333333333;3,52333333333333;6,46333333333333;5,92333333333333;3,52333333333333;6,46333333333333;5,92333333333333;3,52333333333333;6,46333333333333;4,8;3,95;6,63
decree;5,06083333333333;3,61833333333333;4,98833333333333;5,11222222222222;3,64777777777778;4,93222222222222;5,076;3,678;4,906;5,33;3,9;4,53
deer;6,4295;3,8915;5,0765;6,48375;3,87125;5,09625;6,39333333333333;3,905;5,06333333333333;6,89;3,95;4,89
caribou;6,89;3,95;4,89;6,89;3,95;4,89;6,89;3,95;4,89;NA;NA;NA
demand;5,86055555555556;3,61555555555556;5,73;5,91428571428571;3,8;5,76714285714286;5,925;3,69166666666667;5,78333333333333;4,1;5,85;5,14
desert;3,735;3,39833333333333;3,88333333333333;3,525;3,4175;3,695;3,525;3,4175;3,695;5,36;3,5;5,58
detection;4,9075;4,25;5,9775;4,9075;4,25;5,9775;4,9075;4,25;5,9775;4,63;3,95;5,11
dictionary;5,740625;3,298125;6,110625;5,81428571428571;3,20571428571429;6,05571428571429;5,86666666666667;3,14;6,01666666666667;6,05;2,91;5,88
diffusion;5,57;4,15;6,37;5,57;4,15;6,37;5,57;4,15;6,37;NA;NA;NA
directive;5,086;3,686;5,798;5,086;3,686;5,798;5,086;3,686;5,798;5,7;4,3;5,96
command;5,45882352941176;3,74705882352941;5,65058823529412;5,53125;3,745;5,685;5,53125;3,745;5,685;4,19;4,65;7,21
ailment;2,73;4,788;3,436;2,73;4,788;3,436;2,73;4,788;3,436;3;3,68;3,14
disease;3,43;4,08;3,755;3,43;4,08;3,755;3,43;4,08;3,755;1,68;5,5;2,8
illness;3,43;4,08;3,755;3,43;4,08;3,755;3,43;4,08;3,755;1,95;5,11;3,02
malady;2,558;4,628;3,19;2,558;4,628;3,19;2,558;4,628;3,19;3,86;4,48;4,37
chasm;4,08777777777778;4,26111111111111;4,58333333333333;3,94714285714286;4,29571428571429;4,81;3,94714285714286;4,29571428571429;4,81;NA;NA;NA
ditch;4,37962962962963;4,21518518518519;4,50055555555556;4,35619047619048;4,22095238095238;4,53833333333333;4,35619047619048;4,22095238095238;4,53833333333333;3,2;3,81;5,42
abyss;4,08777777777778;4,26111111111111;4,58333333333333;3,94714285714286;4,29571428571429;4,81;3,94714285714286;4,29571428571429;4,81;3,9;4,85;4
paper;5,52025;3,614;5,533125;5,49;3,62166666666667;5,50416666666667;5,49;3,62166666666667;5,50416666666667;5,42;3,52;5,64
dosage;4,91;2,95;5;4,91;2,95;5;4,91;2,95;5;4,57;4;5,79
bill;4,98571428571429;3,63571428571429;4,97285714285714;5,052;3,562;5,044;5,052;3,562;5,044;3,11;4;4
drainage;3,86;3,32666666666667;4,82333333333333;3,845;3,23;4,91;3,845;3,23;4,91;3,89;3,52;4,65
drought;3,66157894736842;3,65526315789474;4,32263157894737;3,30749999999997;3,61249999999997;3,76499999999997;3,618;3,65;4,254;2,79;3,55;2,95
drouth;3,66157894736842;3,65526315789474;4,32263157894737;3,30749999999997;3,61249999999997;3,76499999999997;3,618;3,65;4,254;NA;NA;NA
aridness;3,22578947368421;3,60263157894737;3,63631578947368;3,04874999999997;3,58124999999996;3,35749999999997;3,204;3,6;3,602;NA;NA;NA
powder;4,12526315789474;3,27105263157895;4,95210526315789;4,23333333333332;3,22333333333333;5,05666666666665;4,16;3,25571428571429;4,98571428571428;5,26;2,77;6,05
powdre;4,12526315789474;3,27105263157895;4,95210526315789;4,23333333333332;3,22333333333333;5,05666666666665;4,16;3,25571428571429;4,98571428571428;NA;NA;NA
dust;4,54526315789474;3,0855980861244;5,35846889952153;4,54133333333329;3,0873333333333;5,35466666666661;4,545;3,08571428571428;5,35821428571428;3,72;3,45;4,56
cloth;6,05;2,4;5,8;6,05;2,4;5,8;6,05;2,4;5,8;6,2;2,58;5,4
dwelling;6,9052380952381;3,63857142857143;6,38904761904762;6,67666666666667;3,47;6,31333333333333;6,56;3,565;6,1575;5,21;3,57;5,82
apartment;5,21;3,57;5,82;5,21;3,57;5,82;5,21;3,57;5,82;5,72;3,8;5,33
issue;5,13529411764706;4,53;6,03352941176471;5,26571428571429;4,43857142857143;6,05;5,044;4,594;6,022;3,95;4,55;5,47
concern;4,8340756302521;4,54008403361345;5,28348739495798;4,82626373626374;4,55131868131868;5,35241758241758;4,85831168831169;4,61155844155844;5,43285714285714;5,05;4,7;5,55
economics;3,64;5,32;4,16;3,64;5,32;4,16;3,64;5,32;4,16;5,2;3,7;4,05
economic science;3,64;5,32;4,16;3,64;5,32;4,16;3,64;5,32;4,16;NA;NA;NA
economy;4,51473684210526;4,43315789473684;4,20894736842105;4,67714285714286;4,30142857142857;4,38714285714286;5,02;4,02333333333333;4,76333333333333;3,64;5,32;4,16
education;5,755;4,185;5,47;5,94333333333333;4,21333333333333;5,20666666666667;5,755;4,185;5,47;6,58;4,64;6,82
effect;5,32342105263158;4,26763157894737;5,62184210526316;5,31909090909091;4,27818181818182;5,61545454545455;5,352;4,198;5,664;5,5;4,08;5,88
clout;5,52;4,22666666666667;5,93333333333333;5,515;4,19;5,92;5,515;4,19;5,92;5,24;4,48;4,59
ball;5,05782608695652;3,66739130434783;5,16739130434783;5,275;3,68777777777778;5,23611111111111;4,9375;3,89166666666667;4,98416666666667;6,14;3,48;5,47
egg;5,68527272727273;3,69745454545455;5,44345454545455;5,69456140350877;3,68280701754386;5,45385964912281;5,742;3,608;5,507;5,95;3,28;5,74
ballock;5,95;3,28;5,74;5,95;3,28;5,74;5,95;3,28;5,74;NA;NA;NA
bollock;5,95;3,28;5,74;5,95;3,28;5,74;5,95;3,28;5,74;NA;NA;NA
electronics;6,51555555555556;3,85333333333333;5,53222222222222;6,51333333333333;3,96;5,59333333333333;6,51;4,12;5,685;6,5;4,6;5,96
employment;5,15857142857143;3,72785714285714;5,25;5,09333333333333;3,815;5,28333333333333;5,1525;3,5925;5,3075;6;5,02;5,36
application software;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
applications software;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
app;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
enforcement;4,83434782608696;4,43565217391304;4,32347826086956;4,8275;4,4375;4,31;4,8275;4,4375;4,31;4,67;4,48;4
application program;4,67;4,48;4;4,67;4,48;4;4,67;4,48;4;NA;NA;NA
ambiance;6,7;3,45;4,62;6,7;3,45;4,62;6,7;3,45;4,62;NA;NA;NA
entourage;5,98;3,67;4,888;6,1;3,63333333333333;4,84333333333333;5,8;3,725;4,955;4,9;4;5,29
environment;5,95818181818182;3,75818181818182;5,05363636363636;5,98857142857143;3,73142857142857;5,00857142857143;5,905;3,805;5,1325;6,7;3,45;4,62
device;5,68;3,45;5,28;5,66;3,31333333333333;5,25333333333333;5,68;3,45;5,28;5,79;3,42;5,95
ethical;5,89;3,745;6,155;5,89;3,745;6,155;5,89;3,745;6,155;5,78;3,78;5,71
appraisal;4,86;5,89;4,62;4,86;5,89;4,62;4,86;5,89;4,62;5,09;4,09;5,65
estimate;4,86;5,89;4,62;4,86;5,89;4,62;4,86;5,89;4,62;5,95;3,41;5,43
assessment;4,86;5,89;4,62;4,86;5,89;4,62;4,86;5,89;4,62;5,22;2,75;5,44
experiment;5,22;4,91;4,77;5,22;4,91;4,77;5,22;4,91;4,77;6,05;4,86;5,7
blow;5,09413333333333;5,0088;4,1744;5,11972222222222;5,01972222222222;4,32694444444444;5,2969696969697;4,89878787878788;4,39121212121212;6,1;4,48;5
